10,106b6e3a
3491d0c,809825
3491d10,24070001
3491d14,2406000a
3491d18,3c058043
3491d1c,24a5fd08
3491d20,c1061e1
3491d24,2002025
3491d28,2a09825
3491d2c,9025
3491d30,3c028043
3491d34,2442f76c
3491d38,40a025
3491d3c,3c028011
3491d40,3442a5d0
3491d44,40b825
3491d48,3c028043
3491d4c,2442fd08
3491d50,10000002
3491d54,afa20078
3491d58,409025
3491d5c,c103989
3491d60,2402025
3491d64,21840
3491d68,621021
3491d6c,21100
3491d70,541021
3491d74,90420001
3491d78,30420020
3491d7c,50400010
3491d80,26420001
3491d84,8ee200a4
3491d88,3c030040
3491d8c,431024
3491d90,5040000b
3491d94,26420001
3491d98,24020010
3491d9c,afa20018
3491da0,afa20014
3491da4,afb30010
3491da8,3c03825
3491dac,3025
3491db0,8fa50078
3491db4,c10642c
3491db8,2002025
3491dbc,26420001
3491dc0,26640011
3491dc4,1632ffe4
3491dc8,809825
3491dcc,3c028040
3491dd0,90422267
3491dd4,50400289
3491dd8,3c028045
3491ddc,27c20011
3491de0,afa20078
3491de4,24070001
3491de8,24060001
3491dec,3c058043
3491df0,24a5fcb8
3491df4,c1061e1
3491df8,2002025
3491dfc,9825
3491e00,3c028043
3491e04,2442f76c
3491e08,40a025
3491e0c,3c028040
3491e10,244222e6
3491e14,40b825
3491e18,3c028047
3491e1c,24428b30
3491e20,409025
3491e24,3c028043
3491e28,2442fcb8
3491e2c,10000002
3491e30,afa2007c
3491e34,409825
3491e38,c103989
3491e3c,2602025
3491e40,21840
3491e44,621821
3491e48,31900
3491e4c,741821
3491e50,90630000
3491e54,771821
3491e58,90630000
3491e5c,10600006
3491e60,21840
3491e64,621821
3491e68,31900
3491e6c,24630028
3491e70,10000005
3491e74,2831821
3491e78,621821
3491e7c,31900
3491e80,24630024
3491e84,2831821
3491e88,602025
3491e8c,24630004
3491e90,90820000
3491e94,240500ff
3491e98,10450006
3491e9c,521021
3491ea0,90420000
3491ea4,144002c4
3491ea8,24840001
3491eac,5464fffa
3491eb0,90820000
3491eb4,26620001
3491eb8,26a40011
3491ebc,1633ffdd
3491ec0,80a825
3491ec4,27c20022
3491ec8,afa2008c
3491ecc,2407000a
3491ed0,24060010
3491ed4,3c058043
3491ed8,24a5fcf8
3491edc,c1061e1
3491ee0,2002025
3491ee4,a025
3491ee8,3c028043
3491eec,2442f76c
3491ef0,afa20080
3491ef4,3c028040
3491ef8,244222e6
3491efc,afa20078
3491f00,3c028047
3491f04,24428b30
3491f08,409825
3491f0c,3c028043
3491f10,10000002
3491f14,40f025
3491f18,40a025
3491f1c,c103989
3491f20,2802025
3491f24,21840
3491f28,621821
3491f2c,31900
3491f30,8fa40080
3491f34,641821
3491f38,90630000
3491f3c,8fa50078
3491f40,651821
3491f44,90630000
3491f48,10600007
3491f4c,21840
3491f50,621821
3491f54,31900
3491f58,24630028
3491f5c,831821
3491f60,10000007
3491f64,60a825
3491f68,621821
3491f6c,31900
3491f70,24630024
3491f74,8fa40080
3491f78,831821
3491f7c,60a825
3491f80,2a02025
3491f84,26a60004
3491f88,240500ff
3491f8c,90830000
3491f90,10650077
3491f94,731821
3491f98,90630000
3491f9c,1460027d
3491fa0,24840001
3491fa4,5486fffa
3491fa8,90830000
3491fac,10000071
3491fb0,26820001
3491fb4,2b71021
3491fb8,90470000
3491fbc,240200ff
3491fc0,10e2006b
3491fc4,8fa20088
3491fc8,90420000
3491fcc,8fa40078
3491fd0,441021
3491fd4,90480000
3491fd8,f31021
3491fdc,90490000
3491fe0,27c2fcf8
3491fe4,94420004
3491fe8,570018
3491fec,1012
3491ff0,21040
3491ff4,8fa4008c
3491ff8,441021
3491ffc,171880
3492000,431021
3492004,afa2007c
3492008,3c058043
349200c,24a514ec
3492010,81840
3492014,682021
3492018,42040
349201c,73040
3492020,c71021
3492024,21080
3492028,822021
349202c,a42021
3492030,90820002
3492034,21600
3492038,90840004
349203c,42200
3492040,441025
3492044,681821
3492048,31840
349204c,c73021
3492050,63080
3492054,661821
3492058,a32821
349205c,90a30003
3492060,31c00
3492064,431025
3492068,344200ff
349206c,8e030008
3492070,24640008
3492074,ae040008
3492078,3c04fa00
349207c,ac640000
3492080,ac620004
3492084,2d22000a
3492088,14400010
349208c,1209025
3492090,3c06cccc
3492094,34c6cccd
3492098,1260019
349209c,3010
34920a0,27c5fcf8
34920a4,94a20006
34920a8,afa20018
34920ac,94a20004
34920b0,afa20014
34920b4,8fa20084
34920b8,afa20010
34920bc,8fa7007c
34920c0,630c2
34920c4,c10642c
34920c8,2002025
34920cc,3c02cccc
34920d0,3442cccd
34920d4,2420019
34920d8,1010
34920dc,210c2
34920e0,21880
34920e4,621021
34920e8,21040
34920ec,2423023
34920f0,30c600ff
34920f4,14c001f6
34920f8,27c5fcf8
34920fc,24070001
3492100,2406002f
3492104,c1061e1
3492108,2002025
349210c,27c3fcf8
3492110,609025
3492114,94670004
3492118,94620006
349211c,afa20018
3492120,afa70014
3492124,8fa20084
3492128,afa20010
349212c,8fa2007c
3492130,e23821
3492134,3025
3492138,602825
349213c,c10642c
3492140,2002025
3492144,2407000a
3492148,24060010
349214c,2402825
3492150,c1061e1
3492154,2002025
3492158,26e20001
349215c,401825
3492160,40b825
3492164,24020004
3492168,1462ff93
349216c,2b71021
3492170,26820001
3492174,26c40011
3492178,1634ff67
349217c,80b025
3492180,8e020008
3492184,24430008
3492188,ae030008
349218c,3c03fa00
3492190,ac430000
3492194,2403ffff
3492198,10000197
349219c,ac430004
34921a0,24030001
34921a4,ac43e18c
34921a8,3c028040
34921ac,8c4222c0
34921b0,10400007
34921b4,afa20080
34921b8,3c028043
34921bc,9443fcfc
34921c0,31040
34921c4,431021
34921c8,21040
34921cc,24420001
34921d0,3c038043
34921d4,9467fcfc
34921d8,738c0
34921dc,24e70038
34921e0,e23821
34921e4,24020140
34921e8,471023
34921ec,22fc2
34921f0,a22821
34921f4,52843
34921f8,24b20001
34921fc,240200cd
3492200,afa20010
3492204,24060011
3492208,c10393f
349220c,2002025
3492210,2402006c
3492214,40a025
3492218,24110013
349221c,a825
3492220,3c028043
3492224,2442f76c
3492228,40b025
349222c,3c028040
3492230,244222a7
3492234,40b825
3492238,3c02fcff
349223c,3442ffff
3492240,40f025
3492244,3c0200ff
3492248,3443c000
349224c,afa30078
3492250,121380
3492254,431024
3492258,afa2007c
349225c,26a2fff6
3492260,2403fffd
3492264,431024
3492268,2c420001
349226c,2a21021
3492270,24430001
3492274,60a825
3492278,21840
349227c,621821
3492280,31900
3492284,761821
3492288,90630000
349228c,771821
3492290,80630000
3492294,1060004a
3492298,8e030008
349229c,24640008
34922a0,ae040008
34922a4,3c13fa00
34922a8,ac730000
34922ac,2404ff7f
34922b0,ac640004
34922b4,22840
34922b8,a22821
34922bc,52900
34922c0,24a50003
34922c4,2203825
34922c8,2403025
34922cc,2c52821
34922d0,c109a79
34922d4,2002025
34922d8,8e030008
34922dc,24640008
34922e0,ae040008
34922e4,ac730000
34922e8,2404ffbf
34922ec,ac640004
34922f0,8e030008
34922f4,24640008
34922f8,ae040008
34922fc,ac7e0000
3492300,3c04fffd
3492304,3484f6fb
3492308,ac640004
349230c,521023
3492310,3042ffff
3492314,521021
3492318,21380
349231c,8fa30078
3492320,431024
3492324,32830ffc
3492328,431025
349232c,3c03e400
3492330,431025
3492334,afa20038
3492338,2682fff8
349233c,30420ffc
3492340,8fa3007c
3492344,431025
3492348,afa2003c
349234c,3c02e100
3492350,afa20040
3492354,afa00044
3492358,3c02f100
349235c,afa20048
3492360,3c020400
3492364,24420400
3492368,afa2004c
349236c,27a20038
3492370,27a60050
3492374,8e030008
3492378,24640008
349237c,ae040008
3492380,8c450004
3492384,8c440000
3492388,ac650004
349238c,24420008
3492390,14c2fff8
3492394,ac640000
3492398,8e020008
349239c,24430008
34923a0,ae030008
34923a4,3c03fc11
34923a8,34639623
34923ac,ac430000
34923b0,3c03ff2f
34923b4,3463ffff
34923b8,10000010
34923bc,ac430004
34923c0,24640008
34923c4,ae040008
34923c8,3c04fa00
34923cc,ac640000
34923d0,2404ffff
34923d4,ac640004
34923d8,22840
34923dc,a22821
34923e0,52900
34923e4,24a50003
34923e8,2203825
34923ec,2403025
34923f0,2c52821
34923f4,c109a79
34923f8,2002025
34923fc,26310011
3492400,26820044
3492404,40a025
3492408,240200df
349240c,5622ff94
3492410,26a2fff6
3492414,3c028043
3492418,9442fcfc
349241c,210c0
3492420,24420001
3492424,521021
3492428,40a825
349242c,8e020008
3492430,24430008
3492434,ae030008
3492438,3c03fa00
349243c,ac430000
3492440,2403ffff
3492444,ac430004
3492448,24070001
349244c,24060010
3492450,3c058043
3492454,24a5fd08
3492458,c1061e1
349245c,2002025
3492460,24110012
3492464,9025
3492468,3c028043
349246c,2442f76c
3492470,409825
3492474,3c028011
3492478,3442a5d0
349247c,40a025
3492480,3c028043
3492484,2442fd08
3492488,40b025
349248c,2642fff6
3492490,2403fffd
3492494,431024
3492498,2c420001
349249c,2421021
34924a0,24430001
34924a4,609025
34924a8,21840
34924ac,621821
34924b0,31900
34924b4,731821
34924b8,90630001
34924bc,30630010
34924c0,50600016
34924c4,26310011
34924c8,21840
34924cc,621021
34924d0,21100
34924d4,531021
34924d8,90420000
34924dc,2821021
34924e0,904200a8
34924e4,21082
34924e8,30420001
34924ec,5040000b
34924f0,26310011
34924f4,24020010
34924f8,afa20018
34924fc,afa20014
3492500,afb10010
3492504,2a03825
3492508,3025
349250c,2c02825
3492510,c10642c
3492514,2002025
3492518,26310011
349251c,240200de
3492520,5622ffdb
3492524,2642fff6
3492528,26a20011
349252c,40b025
3492530,24070001
3492534,2406000f
3492538,3c058043
349253c,24a5fd08
3492540,c1061e1
3492544,2002025
3492548,24110012
349254c,9025
3492550,3c028043
3492554,2442f76c
3492558,409825
349255c,3c028011
3492560,3442a5d0
3492564,40a025
3492568,3c028043
349256c,2442fd08
3492570,40b825
3492574,2642fff6
3492578,2403fffd
349257c,431024
3492580,2c420001
3492584,2421021
3492588,24430001
349258c,609025
3492590,21840
3492594,621821
3492598,31900
349259c,731821
34925a0,90630001
34925a4,30630010
34925a8,50600016
34925ac,26310011
34925b0,21840
34925b4,621021
34925b8,21100
34925bc,531021
34925c0,90420000
34925c4,2821021
34925c8,904200a8
34925cc,21042
34925d0,30420001
34925d4,5040000b
34925d8,26310011
34925dc,24020010
34925e0,afa20018
34925e4,afa20014
34925e8,afb10010
34925ec,2c03825
34925f0,3025
34925f4,2e02825
34925f8,c10642c
34925fc,2002025
3492600,26310011
3492604,240200de
3492608,5622ffdb
349260c,2642fff6
3492610,26a20022
3492614,40b025
3492618,24070001
349261c,2406000b
3492620,3c058043
3492624,24a5fd08
3492628,c1061e1
349262c,2002025
3492630,24110012
3492634,9025
3492638,3c028043
349263c,2442f76c
3492640,409825
3492644,3c028011
3492648,3442a5d0
349264c,40a025
3492650,3c028043
3492654,2442fd08
3492658,40b825
349265c,2642fff6
3492660,2403fffd
3492664,431024
3492668,2c420001
349266c,2421021
3492670,24430001
3492674,609025
3492678,21840
349267c,621821
3492680,31900
3492684,2631821
3492688,90640002
349268c,50800015
3492690,26310011
3492694,21840
3492698,621021
349269c,21100
34926a0,531021
34926a4,90420000
34926a8,38420003
34926ac,2821021
34926b0,90420e9c
34926b4,5444000b
34926b8,26310011
34926bc,24020010
34926c0,afa20018
34926c4,afa20014
34926c8,afb10010
34926cc,2c03825
34926d0,3025
34926d4,2e02825
34926d8,c10642c
34926dc,2002025
34926e0,26310011
34926e4,240200de
34926e8,5622ffdd
34926ec,2642fff6
34926f0,8fa20080
34926f4,50400041
34926f8,3c028045
34926fc,26a20033
3492700,40a825
3492704,24110013
3492708,9025
349270c,3c028040
3492710,40a025
3492714,3c028043
3492718,2442f76c
349271c,409825
3492720,3c028040
3492724,244222e6
3492728,40b025
349272c,3c028043
3492730,2442a088
3492734,40b825
3492738,3c028043
349273c,40f025
3492740,2642fff6
3492744,2403fffd
3492748,431024
349274c,2c420001
3492750,2421021
3492754,24430001
3492758,609025
349275c,8e8322c4
3492760,10600014
3492764,21840
3492768,621821
349276c,31900
3492770,731821
3492774,90630001
3492778,30630010
349277c,1060000d
3492780,21840
3492784,621821
3492788,31900
349278c,731821
3492790,90640000
3492794,3c038011
3492798,3463a5d0
349279c,641821
34927a0,906300a8
34927a4,31882
34927a8,30630001
34927ac,1060000e
34927b0,21840
34927b4,621021
34927b8,21100
34927bc,531021
34927c0,90420000
34927c4,561021
34927c8,90420000
34927cc,10400002
34927d0,2e02825
34927d4,27c5a084
34927d8,2203825
34927dc,2a03025
34927e0,c109a79
34927e4,2002025
34927e8,26310011
34927ec,240200df
34927f0,1622ffd4
34927f4,2642fff6
34927f8,3c028045
34927fc,8c42e18c
3492800,10400081
3492804,8fbf00bc
3492808,c10a4ab
3492810,1040007d
3492814,8fbf00bc
3492818,3c028045
349281c,9043e1e8
3492820,24020002
3492824,54620079
3492828,8fbe00b8
349282c,27b00020
3492830,3c118043
3492834,2631fa40
3492838,2201825
349283c,2001025
3492840,90450000
3492844,90640000
3492848,14a40032
349284c,24420001
3492850,27a40033
3492854,1444fffa
3492858,24630001
349285c,1000006a
3492860,8fbf00bc
3492864,92020000
3492868,a2220000
349286c,26100001
3492870,27a20033
3492874,1602fffb
3492878,26310001
349287c,10000062
3492880,8fbf00bc
3492884,afa20018
3492888,24020006
349288c,afa20014
3492890,8fa20080
3492894,afa20010
3492898,2c03825
349289c,3c058043
34928a0,24a5fcf8
34928a4,c10642c
34928a8,2002025
34928ac,1000f994
34928b0,26a20001
34928b4,3c0251eb
34928b8,3442851f
34928bc,820019
34928c0,1010
34928c4,21142
34928c8,1000fb84
34928cc,24420030
34928d0,94a70004
34928d4,94a20006
34928d8,afa20018
34928dc,afa70014
34928e0,8fa20084
34928e4,afa20010
34928e8,8fa2007c
34928ec,473821
34928f0,c10642c
34928f4,2002025
34928f8,1000fe18
34928fc,26e20001
3492900,31c03
3492904,4610040
3492908,8fbf00bc
349290c,10000035
3492910,8e030004
3492914,24060013
3492918,27a50020
349291c,c1056cf
3492920,2404000f
3492924,1000ffd0
3492928,92020000
349292c,8fa20078
3492930,afa20080
3492934,26e20013
3492938,3042ffff
349293c,40b025
3492940,41040
3492944,441021
3492948,21100
349294c,8fa3007c
3492950,431021
3492954,1000f90c
3492958,afa20084
349295c,2402000c
3492960,afa20018
3492964,afa20014
3492968,afb60010
349296c,2e03825
3492970,3025
3492974,3c02825
3492978,c10642c
349297c,2002025
3492980,1000f8c0
3492984,26310001
3492988,26420002
349298c,1000fb9b
3492990,409025
3492994,afb60084
3492998,b825
349299c,21840
34929a0,621021
34929a4,21100
34929a8,8fa30080
34929ac,431021
34929b0,1000fd80
34929b4,afa20088
34929b8,24020010
34929bc,afa20018
34929c0,afa20014
34929c4,afb50010
34929c8,8fa70078
34929cc,3025
34929d0,8fa5007c
34929d4,c10642c
34929d8,2002025
34929dc,1000fd36
34929e0,26620001
34929e4,24640008
34929e8,ae040008
34929ec,3c04de00
34929f0,ac640000
34929f4,3c048043
34929f8,2484fd50
34929fc,1000f4d6
3492a00,ac640004
3492a04,8fbf00bc
3492a08,8fbe00b8
3492a0c,8fb700b4
3492a10,8fb600b0
3492a14,8fb500ac
3492a18,8fb400a8
3492a1c,8fb300a4
3492a20,8fb200a0
3492a24,8fb1009c
3492a28,8fb00098
3492a2c,3e00008
3492a30,27bd00c0
3492a34,3c028045
3492a38,3e00008
3492a3c,8c42e18c
3492a40,8483014a
3492a44,1460000a
3492a48,3c02801d
3492a4c,27bdffe8
3492a50,afbf0014
3492a54,3c028002
3492a58,24420eb4
3492a5c,40f809
3492a64,8fbf0014
3492a68,3e00008
3492a6c,27bd0018
3492a70,3442aa30
3492a74,8c460024
3492a78,8c450028
3492a7c,8c42002c
3492a80,ac860024
3492a84,ac850028
3492a88,ac82002c
3492a8c,948200b6
3492a90,244203c0
3492a94,a48200b6
3492a98,2402000f
3492a9c,431023
3492aa0,44820000
3492aa8,46800021
3492aac,3c028043
3492ab0,d442a110
3492ab4,46220002
3492ab8,3c028043
3492abc,d442a118
3492ac0,46220000
3492ac4,c4820028
3492ac8,460010a1
3492acc,46220000
3492ad0,46200020
3492ad4,e4800028
3492ad8,3c028011
3492adc,3442a5d0
3492ae0,8c420004
3492ae4,14400006
3492aec,3c028043
3492af0,c442a120
3492af4,46020000
3492af8,3e00008
3492afc,e4800028
3492b00,3e00008
3492b08,908201b0
3492b0c,5040000b
3492b10,c4820090
3492b14,c482008c
3492b18,3c038043
3492b1c,c460a124
3492b20,4600103e
3492b28,45010002
3492b2c,24020001
3492b30,1025
3492b34,3e00008
3492b38,304200ff
3492b3c,3c038043
3492b40,c460a128
3492b44,4600103e
3492b4c,4500000e
3492b50,3c038043
3492b54,c4800094
3492b58,c462a12c
3492b5c,4600103e
3492b64,45000008
3492b68,3c038043
3492b6c,c462a130
3492b70,4602003e
3492b78,45010002
3492b7c,24020001
3492b80,1025
3492b84,304200ff
3492b88,3e00008
3492b90,27bdffe8
3492b94,afbf0014
3492b98,afb00010
3492b9c,c101ef5
3492ba0,808025
3492ba4,8e0201a0
3492ba8,8e0301a4
3492bac,431025
3492bb0,1040000b
3492bb4,8fbf0014
3492bb8,3c028043
3492bbc,c440a134
3492bc0,e6000058
3492bc4,e6000054
3492bc8,e6000050
3492bcc,e600014c
3492bd0,3c028043
3492bd4,c440a138
3492bd8,e60000bc
3492bdc,8fbf0014
3492be0,8fb00010
3492be4,3e00008
3492be8,27bd0018
3492bec,27bdffe0
3492bf0,afbf001c
3492bf4,afb00018
3492bf8,808025
3492bfc,c101f82
3492c00,afa50024
3492c04,920401a1
3492c08,24030005
3492c0c,50830011
3492c10,8e0201a0
3492c14,c105eb1
3492c18,24440004
3492c1c,5040000d
3492c20,8e0201a0
3492c24,3c028045
3492c28,8c42e400
3492c2c,10500008
3492c30,24020001
3492c34,82030116
3492c38,50620006
3492c3c,8e0201a0
3492c40,ae0001a0
3492c44,ae0001a4
3492c48,ae0001a8
3492c4c,ae0001ac
3492c50,8e0201a0
3492c54,8e0301a4
3492c58,431025
3492c5c,1040000f
3492c60,8fa50024
3492c64,8e03013c
3492c68,3c028041
3492c6c,24426348
3492c70,1062000a
3492c78,8e0301a8
3492c7c,8e0201ac
3492c80,afa30010
3492c84,afa20014
3492c88,8e0601a0
3492c8c,8e0701a4
3492c90,c108be4
3492c94,260401b2
3492c98,8fa50024
3492c9c,c101eef
3492ca0,2002025
3492ca4,8fbf001c
3492ca8,8fb00018
3492cac,3e00008
3492cb0,27bd0020
3492cb4,27bdffe0
3492cb8,afbf001c
3492cbc,8c8201a0
3492cc0,8c8301a4
3492cc4,431025
3492cc8,1040000f
3492cd0,888201b2
3492cd4,988201b5
3492cd8,afa20010
3492cdc,948201b2
3492ce0,5040000c
3492ce4,8fbf001c
3492ce8,3c028043
3492cec,8c47a13c
3492cf0,a03025
3492cf4,802825
3492cf8,c108ba4
3492cfc,8fa40010
3492d00,10000004
3492d04,8fbf001c
3492d08,c101ef2
3492d10,8fbf001c
3492d14,3e00008
3492d18,27bd0020
3492d1c,27bdffe0
3492d20,afbf001c
3492d24,afb10018
3492d28,afb00014
3492d2c,808025
3492d30,3c020001
3492d34,a21021
3492d38,944304c6
3492d3c,24020003
3492d40,14620013
3492d44,a08825
3492d48,84830140
3492d4c,24020004
3492d50,54620010
3492d54,96050000
3492d58,c1031d9
3492d60,5440000c
3492d64,96050000
3492d68,3c020001
3492d6c,2221021
3492d70,24030004
3492d74,a44304c6
3492d78,96050000
3492d7c,3c0480a8
3492d80,c10a707
3492d84,24847088
3492d88,10000008
3492d8c,ae02013c
3492d90,96050000
3492d94,3c0480a8
3492d98,c10a707
3492d9c,248472d0
3492da0,2202825
3492da4,40f809
3492da8,2002025
3492dac,8fbf001c
3492db0,8fb10018
3492db4,8fb00014
3492db8,3e00008
3492dbc,27bd0020
3492dc0,8c820130
3492dc4,10400018
3492dc8,24020112
3492dcc,27bdffe0
3492dd0,afbf001c
3492dd4,afb00018
3492dd8,84830000
3492ddc,1462000e
3492de0,808025
3492de4,c101f82
3492de8,a08001c0
3492dec,8c430004
3492df0,8c420008
3492df4,afa30010
3492df8,10400007
3492dfc,afa20014
3492e00,c105eb1
3492e04,27a40010
3492e08,14400004
3492e0c,8fbf001c
3492e10,24020001
3492e14,a20201c0
3492e18,8fbf001c
3492e1c,8fb00018
3492e20,3e00008
3492e24,27bd0020
3492e28,3e00008
3492e30,90c201c0
3492e34,10400025
3492e38,24020005
3492e3c,27bdffd0
3492e40,afbf002c
3492e44,84c30144
3492e48,10620003
3492e4c,3c038043
3492e50,10000003
3492e54,2463fa78
3492e58,3c038043
3492e5c,2463fa70
3492e60,51040
3492e64,451021
3492e68,21080
3492e6c,822021
3492e70,8c860000
3492e74,8c850004
3492e78,8c820008
3492e7c,afa60018
3492e80,afa5001c
3492e84,afa20020
3492e88,3c028043
3492e8c,2442fa6c
3492e90,afa20014
3492e94,afa30010
3492e98,3c078043
3492e9c,24e7fa54
3492ea0,3c068043
3492ea4,24c6fa60
3492ea8,27a50018
3492eac,3c04801c
3492eb0,3c028001
3492eb4,3442c66c
3492eb8,40f809
3492ebc,348484a0
3492ec0,8fbf002c
3492ec4,3e00008
3492ec8,27bd0030
3492ecc,3e00008
3492ed4,27bdffc8
3492ed8,afbf0034
3492edc,afb70030
3492ee0,afb6002c
3492ee4,afb50028
3492ee8,afb40024
3492eec,afb30020
3492ef0,afb2001c
3492ef4,afb10018
3492ef8,afb00014
3492efc,808825
3492f00,a09025
3492f04,c09825
3492f08,3c028006
3492f0c,244246f0
3492f10,40f809
3492f14,24044824
3492f18,922201c0
3492f1c,5040002b
3492f20,8622014a
3492f24,c101f82
3492f28,2202025
3492f2c,3c038045
3492f30,8c440004
3492f34,8c420008
3492f38,ac640084
3492f3c,24630084
3492f40,1260000a
3492f44,ac620004
3492f48,3025
3492f4c,3c05801d
3492f50,34a5aa54
3492f54,3c028001
3492f58,244238b0
3492f5c,40f809
3492f60,2402025
3492f64,10000008
3492f68,24050008
3492f6c,3025
3492f70,26250024
3492f74,3c028001
3492f78,24423678
3492f7c,40f809
3492f80,2402025
3492f84,24050008
3492f88,3c048045
3492f8c,3c028000
3492f90,24422e80
3492f94,40f809
3492f98,24840084
3492f9c,86250152
3492fa0,4a00004
3492fa4,3c028002
3492fa8,244204d0
3492fac,40f809
3492fb0,2402025
3492fb4,3c028002
3492fb8,24420eb4
3492fbc,40f809
3492fc0,2202025
3492fc4,1000004d
3492fc8,8fbf0034
3492fcc,54400005
3492fd0,8630014a
3492fd4,24020001
3492fd8,a622014a
3492fdc,10000003
3492fe0,24100001
3492fe4,5a00003b
3492fe8,86250152
3492fec,26340024
3492ff0,3c168001
3492ff4,26d73a84
3492ff8,3c158043
3492ffc,26b5a140
3493000,86270146
3493004,28e2000c
3493008,5040001a
349300c,24e7fff4
3493010,2402000b
3493014,10e20003
3493018,73840
349301c,16600009
3493024,f53821
3493028,26c23678
349302c,84e60000
3493030,2802825
3493034,40f809
3493038,2402025
349303c,10000020
3493040,2610ffff
3493044,f53821
3493048,94e60000
349304c,24028000
3493050,c23025
3493054,26c23678
3493058,63400
349305c,63403
3493060,2802825
3493064,40f809
3493068,2402025
349306c,10000014
3493070,2610ffff
3493074,16600009
3493078,30e7ffff
349307c,73c00
3493080,73c03
3493084,2803025
3493088,2825
349308c,2e0f809
3493090,2402025
3493094,1000000a
3493098,2610ffff
349309c,24028000
34930a0,e23825
34930a4,73c00
34930a8,73c03
34930ac,2803025
34930b0,2825
34930b4,2e0f809
34930b8,2402025
34930bc,2610ffff
34930c0,108400
34930c4,108403
34930c8,5600ffce
34930cc,86270146
34930d0,86250152
34930d4,4a00004
34930d8,3c028002
34930dc,244204d0
34930e0,40f809
34930e4,2402025
34930e8,3c028002
34930ec,24420eb4
34930f0,40f809
34930f4,2202025
34930f8,8fbf0034
34930fc,8fb70030
3493100,8fb6002c
